RACEID,CONSTRUCTORID,DATE,Q1,Q2,Q3,SPRINT Y/N,MS RACE,STATUS SPRINT,STATUS RACE,DRIVER LAST POSITION,WINS SEASON,WINS CAREER,YEARS OF EXPERIENCE,POINTS BEFORE GP,AGE
1002,1,2018-09-02,81850.0,82568.0,,N,\N,,5,9,0,32,10,44.0,37
1003,1,2018-09-16,99022.0,98641.0,,N,6774622,,1,11,0,32,10,44.0,37
1004,1,2018-09-30,95504.0,,,N,\N,,11,8,0,32,10,50.0,37
1005,1,2018-10-07,90573.0,,,N,\N,,11,9,0,32,10,50.0,37
1006,1,2018-10-21,95294.0,,,N,\N,,4,10,0,32,10,50.0,37
1007,1,2018-10-28,76857.0,76871.0,,N,\N,,5,10,0,32,10,50.0,37
1008,1,2018-11-11,69402.0,,,N,\N,,12,10,0,32,10,50.0,37
1009,1,2018-11-25,97890.0,97743.0,,N,\N,,11,10,0,32,10,50.0,37
1051,214,2021-11-21,82422.0,81894.0,81670.0,N,5127928,,1,11,0,32,13,50.0,40
1052,214,2021-03-28,90863.0,90595.0,90249.0,N,\N,,23,10,0,32,13,77.0,39
1053,214,2021-04-18,75832.0,75593.0,,N,7421159,,1,19,0,32,13,0.0,39
1054,214,2021-05-02,79728.0,79456.0,,N,5736229,,1,13,0,32,13,1.0,39
1055,214,2021-05-09,78281.0,77966.0,78147.0,N,\N,,11,12,0,32,13,5.0,39
1056,214,2021-05-23,72205.0,,,N,\N,,11,12,0,32,13,5.0,39
1057,214,2021-06-06,102934.0,102195.0,102327.0,N,8022792,,1,13,0,32,13,5.0,39
1058,214,2021-06-27,64971.0,64582.0,64574.0,N,\N,,11,11,0,32,13,13.0,39
1059,214,2021-06-20,92158.0,91549.0,91340.0,N,5323465,,1,11,0,32,13,19.0,39
1060,214,2021-07-04,64472.0,64856.0,,N,\N,,11,11,0,32,13,17.0,39
1061,214,2021-07-18,87580.0,87245.0,,Y,7175377,1.0,1,11,0,32,13,20.0,39
1062,214,2021-08-01,77123.0,76541.0,76715.0,N,7498850,,1,11,0,32,13,26.0,40
1063,214,2021-08-29,121653.0,118205.0,,N,227661,,1,11,0,32,13,38.0,40
1064,214,2021-09-05,70435.0,70020.0,69956.0,N,\N,,11,11,0,32,13,38.0,40
1065,214,2021-09-12,81487.0,81069.0,,Y,4931566,1.0,1,10,0,32,13,46.0,40
1066,214,2021-09-26,107877.0,105514.0,104204.0,N,5522322,,1,10,0,32,13,50.0,40
1067,214,2021-10-10,85174.0,83914.0,83477.0,N,\N,,11,10,0,32,13,58.0,40
1069,214,2021-10-24,95756.0,104549.0,,N,\N,,65,10,0,32,13,58.0,40
1070,214,2021-11-07,78452.0,,,N,\N,,11,10,0,32,13,58.0,40
1071,214,2021-11-14,69391.0,69137.0,69113.0,Y,\N,1.0,11,10,0,32,13,60.0,40
1072,214,2021-12-05,88944.0,88920.0,,N,\N,,11,10,0,32,13,62.0,40
1073,214,2021-12-12,83846.0,83460.0,,N,5479053,,1,10,0,32,13,77.0,40
1074,214,2022-03-20,92346.0,91621.0,92195.0,N,5875974,,1,10,0,32,14,81.0,40
1075,214,2022-03-27,89978.0,89295.0,89147.0,N,\N,,103,9,0,32,14,2.0,40
1076,214,2022-04-10,79192.0,78815.0,,N,\N,,11,13,0,32,14,2.0,40
1077,214,2022-04-24,80198.0,79595.0,89202.0,Y,\N,1.0,130,14,0,32,14,2.0,40
1078,214,2022-05-08,90407.0,90160.0,,N,5701386,,1,15,0,32,14,2.0,40
1079,214,2022-05-22,81043.0,,,N,\N,,11,16,0,32,14,2.0,40
1080,214,2022-05-29,73394.0,72688.0,72247.0,N,7036623,,1,15,0,32,14,4.0,40
1081,214,2022-06-12,104083.0,103360.0,103173.0,N,5734537,,1,13,0,32,14,10.0,40
1082,214,2022-06-19,92277.0,84848.0,81944.0,N,5811702,,1,11,0,32,14,16.0,40
1083,214,2022-07-03,101598.0,102209.0,102116.0,N,8279882,,1,10,0,32,14,18.0,40
1084,214,2022-07-10,66016.0,66082.0,66103.0,Y,\N,10.0,11,10,0,32,14,28.0,40
1085,214,2022-07-24,92819.0,92631.0,92552.0,N,5444991,,1,10,0,32,14,29.0,40
1086,214,2022-07-31,78716.0,77904.0,78078.0,N,\N,,11,10,0,32,14,37.0,41
1087,214,2022-08-28,106075.0,105552.0,105368.0,N,5226150,,1,10,0,32,14,41.0,41
1088,214,2022-09-04,71667.0,71613.0,,N,5821527,,1,9,0,32,14,51.0,41
1089,214,2022-09-11,82089.0,81861.0,,N,\N,,34,9,0,32,14,59.0,41
1091,214,2022-10-02,115360.0,113127.0,109966.0,N,\N,,5,9,0,32,14,59.0,41
1092,214,2022-10-09,90603.0,90343.0,90322.0,N,3750373,,1,9,0,32,14,59.0,41
1093,214,2022-10-23,96446.0,95988.0,95876.0,N,6186765,,1,9,0,32,14,65.0,41
1094,214,2022-10-30,80006.0,79272.0,78939.0,N,\N,,5,9,0,32,14,71.0,41
1095,214,2022-11-13,73542.0,71394.0,72504.0,Y,5923605,1.0,1,9,0,32,14,71.0,41
1096,214,2022-11-20,85782.0,85096.0,,N,\N,,47,9,0,32,14,81.0,41
1098,117,2023-03-05,91158.0,90645.0,90336.0,N,5675373,,1,9,0,32,15,81.0,41
1099,117,2023-03-19,89298.0,88757.0,88730.0,N,4895622,,1,3,0,32,15,15.0,41
1100,117,2023-04-02,77832.0,77283.0,77139.0,N,9159140,,1,3,0,32,15,30.0,41
1101,117,2023-04-30,101720.0,101370.0,101253.0,Y,5584460,1.0,1,3,0,32,15,45.0,41
1102,117,2023-05-07,88179.0,87097.0,87202.0,N,5284546,,1,3,0,32,15,60.0,41
1104,117,2023-05-28,72886.0,72107.0,71449.0,N,6559901,,1,3,0,32,15,75.0,41
1105,117,2023-06-04,73747.0,73098.0,73507.0,N,5342067,,1,3,0,32,15,93.0,41
1106,117,2023-06-18,81481.0,79776.0,87286.0,N,5647918,,1,3,0,32,15,99.0,41
1107,117,2023-07-02,65655.0,65181.0,64911.0,Y,5163924,1.0,1,3,0,32,15,117.0,41
1108,117,2023-07-09,89949.0,88368.0,87659.0,N,5134131,,1,3,0,32,15,131.0,41
1109,117,2023-07-23,78580.0,77701.0,77035.0,N,5964343,,1,3,0,32,15,137.0,41
1110,117,2023-07-30,118834.0,112751.0,107843.0,Y,5006634,3.0,1,3,0,32,15,139.0,42
1111,117,2023-08-27,81840.0,79429.0,71506.0,N,8648155,,1,3,0,32,15,149.0,42
1112,117,2023-09-03,82043.0,81543.0,81417.0,N,4467437,,1,3,0,32,15,168.0,42
1113,117,2023-09-17,92584.0,91835.0,91615.0,N,6485021,,1,3,0,32,15,170.0,42
1114,117,2023-09-24,90971.0,90465.0,90560.0,N,5533146,,1,4,0,32,15,170.0,42
1115,117,2023-10-08,85223.0,85241.0,84369.0,Y,5308200,1.0,1,4,0,32,15,174.0,42
1116,117,2023-10-22,96268.0,,,Y,\N,1.0,140,4,0,32,15,183.0,42
1117,117,2023-10-29,78848.0,78738.0,,N,\N,,54,4,0,32,15,183.0,42
1118,117,2023-11-05,70557.0,70237.0,71387.0,Y,7043049,1.0,1,5,0,32,15,183.0,42
1119,117,2023-11-19,94422.0,93617.0,93555.0,N,5374253,,1,4,0,32,15,198.0,42
1120,117,2023-11-26,84501.0,84131.0,84084.0,N,5262136,,1,5,0,32,15,200.0,42
1121,117,2024-03-02,90179.0,89801.0,89542.0,N,5579629,,1,4,0,32,16,206.0,42
1122,117,2024-03-09,88706.0,88122.0,87846.0,N,4879032,,1,9,0,32,16,2.0,42
1123,117,2024-03-24,76991.0,76710.0,77552.0,N,4927835,,1,7,0,32,16,12.0,42
1124,117,2024-04-07,89254.0,89082.0,88686.0,N,6907838,,1,8,0,32,16,16.0,42
1125,117,2024-04-21,95116.0,94652.0,94148.0,Y,6095968,31.0,1,8,0,32,16,24.0,42
1126,117,2024-05-05,88453.0,88427.0,,Y,5486983,1.0,1,8,0,32,16,31.0,42
1127,117,2024-05-19,76917.0,,,N,\N,,11,8,0,32,16,33.0,42
1128,117,2024-05-26,72019.0,,,N,\N,,12,9,0,32,16,33.0,42
1129,117,2024-06-09,73117.0,72635.0,72228.0,N,6365437,,1,9,0,32,16,33.0,42
1130,117,2024-06-23,72505.0,72128.0,,N,\N,,11,9,0,32,16,41.0,42
1131,117,2024-06-30,65656.0,65639.0,,Y,\N,1.0,11,9,0,32,16,41.0,42
1132,117,2024-07-07,91264.0,86730.0,86917.0,N,5010636,,1,9,0,32,16,41.0,42
1133,117,2024-07-21,77624.0,76117.0,76043.0,N,5964449,,1,9,0,32,16,45.0,42
1134,117,2024-07-28,115489.0,114258.0,114765.0,N,4847003,,1,9,0,32,16,45.0,42
1135,117,2024-08-25,71493.0,70845.0,70633.0,N,\N,,11,9,0,32,16,49.0,43
1136,117,2024-09-01,80617.0,80421.0,,N,4549222,,1,9,0,32,16,50.0,43
1137,117,2024-09-15,103472.0,102426.0,102369.0,N,5663475,,1,9,0,32,16,50.0,43
1138,117,2024-09-22,90684.0,90450.0,90214.0,N,\N,,11,9,0,32,16,58.0,43
1139,117,2024-10-20,93973.0,93429.0,93309.0,Y,\N,1.0,11,9,0,32,16,62.0,43
1140,117,2024-10-27,77307.0,77168.0,,N,\N,,23,9,0,32,16,62.0,43
1141,117,2024-11-03,90207.0,85035.0,88998.0,Y,7692479,1.0,1,9,0,32,16,62.0,43
1142,117,2024-11-23,94258.0,,,N,4995164,,1,9,0,32,16,62.0,43
1143,117,2024-12-01,81608.0,81208.0,81251.0,Y,5485190,1.0,1,9,0,32,16,62.0,43
1144,117,2024-12-08,83794.0,83268.0,83196.0,N,5275664,,1,9,0,32,16,68.0,43
1145,117,2025-03-16,76288.0,76453.0,,N,\N,,3,9,0,32,17,70.0,43
1146,117,2025-03-23,91719.0,91688.0,,Y,\N,1.0,23,0,0,32,17,0.0,43
1147,117,2025-04-06,88337.0,87897.0,,N,4984316,,1,0,0,32,17,0.0,43
1148,117,2025-04-13,91634.0,91886.0,,N,5799775,,1,17,0,32,17,0.0,43
1149,117,2025-04-20,88548.0,88303.0,,N,4942675,,1,17,0,32,17,0.0,43
1150,117,2025-05-04,87604.0,,,Y,\N,31.0,11,17,0,32,17,0.0,43
1151,117,2025-05-18,75695.0,75442.0,75431.0,N,5520449,,1,17,0,32,17,0.0,43
1152,117,2025-05-25,71674.0,71182.0,70924.0,N,\N,,5,17,0,32,17,0.0,43
1153,117,2025-06-01,73102.0,72523.0,72284.0,N,5598939,,1,18,0,32,17,0.0,43
1154,117,2025-06-15,72073.0,71805.0,71586.0,N,5523660,,1,18,0,32,17,2.0,43
1155,117,2025-06-29,65197.0,65128.0,,N,\N,,11,16,0,32,17,8.0,43
1156,117,2025-07-06,86108.0,85593.0,85621.0,N,5901593,,1,13,0,32,17,14.0,43
1157,117,2025-07-27,102385.0,,,Y,5210525,1.0,1,14,0,32,17,16.0,43
1158,117,2025-08-03,75281.0,75395.0,75481.0,N,5780271,,1,15,0,32,17,16.0,44
1159,117,2025-08-31,69950.0,69366.0,69630.0,N,5921558,,1,11,0,32,17,26.0,44
1160,117,2025-09-07,79658.0,79362.0,79424.0,N,\N,,22,12,0,32,17,30.0,44
1161,117,2025-09-21,102211.0,101857.0,,N,5685115,,1,12,0,32,17,30.0,44
1162,117,2025-10-05,90745.0,90054.0,89955.0,N,6103034,,1,14,0,32,17,30.0,44
1163,117,2025-10-19,93741.0,93237.0,93160.0,Y,5710162,31.0,1,11,0,32,17,36.0,44
1164,117,2025-10-26,77232.0,77103.0,,N,\N,,23,12,0,32,17,37.0,44
1165,117,2025-11-09,70181.0,70001.0,,Y,5577362,1.0,1,12,0,32,17,37.0,44
1166,117,2025-11-23,113739.0,111865.0,109466.0,N,4953737,,1,12,0,32,17,40.0,44
1167,117,2025-11-30,80598.0,80219.0,80418.0,Y,5132286,1.0,1,13,0,32,17,40.0,44
948,6,2016-03-20,86579.0,85615.0,85033.0,N,\N,,5,4,0,20,8,150.0,36
949,6,2016-04-03,91685.0,90559.0,90244.0,N,5624978,,1,18,0,20,8,0.0,36
950,6,2016-04-17,97347.0,96118.0,95972.0,N,5999763,,1,4,0,20,8,18.0,36
951,6,2016-05-01,96976.0,96741.0,96663.0,N,5593995,,1,5,0,20,8,28.0,36
952,6,2016-05-15,83796.0,83504.0,83113.0,N,6100633,,1,3,0,20,8,43.0,36
953,6,2016-05-29,75499.0,74789.0,74732.0,N,\N,,3,2,0,20,8,61.0,36
954,6,2016-06-12,74477.0,73849.0,73579.0,N,5528313,,1,4,0,20,8,61.0,36
955,6,2016-06-19,104936.0,104533.0,104269.0,N,5605468,,1,5,0,20,8,69.0,36
956,6,2016-07-03,67240.0,66940.0,69901.0,N,5264131,,1,4,0,20,8,81.0,36
957,6,2016-07-10,91326.0,91385.0,90881.0,N,5765574,,1,4,0,20,8,96.0,36
958,6,2016-07-24,96853.0,85435.0,,N,6079159,,1,3,0,20,8,106.0,36
959,6,2016-07-31,75752.0,75242.0,75142.0,N,5481223,,1,4,0,20,8,114.0,36
960,6,2016-08-28,107912.0,107664.0,106910.0,N,6352167,,1,4,0,20,8,122.0,36
961,6,2016-09-04,83217.0,82568.0,82065.0,N,4675650,,1,5,0,20,8,124.0,36
962,6,2016-09-18,104964.0,104159.0,103540.0,N,6959169,,1,5,0,20,8,136.0,36
963,6,2016-10-02,94556.0,93903.0,93632.0,N,5861561,,1,5,0,20,8,148.0,36
964,6,2016-10-09,91674.0,91406.0,90949.0,N,5231703,,1,4,0,20,8,160.0,36
965,6,2016-10-23,96985.0,96584.0,96131.0,N,\N,,36,4,0,20,8,170.0,37
966,6,2016-10-30,79554.0,79936.0,79376.0,N,6080778,,1,5,0,20,8,170.0,37
967,6,2016-11-13,72100.0,72301.0,71404.0,N,\N,,4,5,0,20,8,178.0,37
968,6,2016-11-27,100338.0,99629.0,99604.0,N,5902829,,1,6,0,20,8,178.0,37
969,6,2017-03-26,84352.0,83376.0,83033.0,N,5074065,,1,6,0,20,9,186.0,37
970,6,2017-04-09,93341.0,92181.0,92140.0,N,5904234,,1,4,0,20,9,12.0,37
971,6,2017-04-16,90988.0,89843.0,89567.0,N,5655849,,1,5,0,20,9,22.0,37
972,6,2017-04-30,94953.0,93663.0,93253.0,N,5299743,,1,4,0,20,9,34.0,37
973,6,2017-05-14,80742.0,80621.0,79439.0,N,\N,,130,4,0,20,9,49.0,37
974,6,2017-05-28,73117.0,72231.0,72178.0,N,6287485,,1,4,0,20,9,49.0,37
975,6,2017-06-11,73548.0,72580.0,72252.0,N,5643786,,1,4,0,20,9,67.0,37
976,6,2017-06-25,102678.0,102090.0,101693.0,N,\N,,34,4,0,20,9,73.0,37
977,6,2017-07-09,65148.0,65004.0,64779.0,N,4928893,,1,5,0,20,9,73.0,37
978,6,2017-07-16,100455.0,88992.0,87147.0,N,4924000,,1,5,0,20,9,83.0,37
979,6,2017-07-30,77364.0,77207.0,76444.0,N,5987621,,1,5,0,20,9,98.0,37
980,6,2017-08-27,104729.0,103700.0,103270.0,N,5097291,,1,5,0,20,9,116.0,37
981,6,2017-09-03,98235.0,97031.0,97987.0,N,4592394,,1,5,0,20,9,128.0,37
982,6,2017-09-17,103328.0,100525.0,100069.0,N,\N,,3,5,0,20,9,138.0,37
983,6,2017-10-01,92259.0,90926.0,90121.0,N,\N,,84,5,0,20,9,138.0,37
984,6,2017-10-08,89163.0,89079.0,88498.0,N,5283816,,1,5,0,20,9,138.0,37
985,6,2017-10-22,95649.0,93840.0,93577.0,N,5646770,,1,5,0,20,9,148.0,38
986,6,2017-10-29,78148.0,77534.0,77238.0,N,5840559,,1,5,0,20,9,163.0,38
987,6,2017-11-12,69405.0,69116.0,68538.0,N,5490862,,1,5,0,20,9,178.0,38
988,6,2017-11-26,97453.0,97302.0,96985.0,N,5699448,,1,5,0,20,9,193.0,38
989,6,2018-03-25,83096.0,82507.0,81828.0,N,5379592,,1,4,0,20,10,205.0,38
990,6,2018-04-08,88951.0,88515.0,88101.0,N,\N,,36,3,0,20,10,15.0,38
991,6,2018-04-15,92474.0,92286.0,91182.0,N,5746017,,1,5,0,20,10,15.0,38
992,6,2018-04-29,102538.0,102510.0,102490.0,N,6226751,,1,5,0,20,10,30.0,38
993,6,2018-05-13,77483.0,77071.0,76612.0,N,\N,,101,3,0,20,10,48.0,38
994,6,2018-05-27,72639.0,71391.0,71266.0,N,6192934,,1,4,0,20,10,48.0,38
995,6,2018-06-10,71725.0,71620.0,71095.0,N,5338561,,1,5,0,20,10,60.0,38
996,6,2018-06-24,91567.0,90772.0,91057.0,N,5437273,,1,5,0,20,10,68.0,38
997,6,2018-07-01,64234.0,63975.0,63660.0,N,4917528,,1,5,0,20,10,83.0,38
998,6,2018-07-08,87549.0,86483.0,85990.0,N,5253436,,1,3,0,20,10,101.0,38
999,6,2018-07-22,72505.0,72336.0,71547.0,N,5556577,,1,3,0,20,10,116.0,38
1000,6,2018-07-29,77526.0,92762.0,96186.0,N,5856528,,1,3,0,20,10,131.0,38
1001,6,2018-08-26,102585.0,101533.0,122671.0,N,\N,,23,3,0,20,10,146.0,38
1002,6,2018-09-02,80722.0,79846.0,79119.0,N,4623189,,1,3,0,20,10,146.0,38
1003,6,2018-09-16,98534.0,97194.0,96794.0,N,6724612,,1,3,0,20,10,164.0,38
1004,6,2018-09-30,93341.0,93065.0,92237.0,N,5261724,,1,3,0,20,10,174.0,38
1005,6,2018-10-07,89631.0,88595.0,89521.0,N,5288060,,1,4,0,20,10,186.0,38
1006,6,2018-10-21,94703.0,92884.0,92307.0,N,5658643,,1,4,0,20,10,196.0,39
1007,6,2018-10-28,76446.0,75996.0,75330.0,N,5958765,,1,3,1,21,10,221.0,39
1008,6,2018-11-11,68452.0,68028.0,67456.0,N,5233830,,1,3,1,21,10,236.0,39
1009,6,2018-11-25,97010.0,96735.0,95365.0,N,\N,,75,3,1,21,10,251.0,39
1010,51,2019-03-17,82966.0,82349.0,82314.0,N,\N,,11,3,0,21,11,251.0,39
1011,51,2019-03-31,89959.0,89471.0,89022.0,N,5708765,,1,8,0,21,11,4.0,39
1012,51,2019-04-14,94125.0,93419.0,,N,\N,,11,6,0,21,11,10.0,39
1013,51,2019-04-28,,,,N,\N,,11,7,0,21,11,12.0,39
1014,51,2019-05-12,78132.0,77788.0,,N,5792246,,1,8,0,21,11,13.0,39
1015,51,2019-05-26,71993.0,72115.0,,N,\N,,11,9,0,21,11,13.0,39
1016,51,2019-06-09,72230.0,,,N,\N,,11,10,0,21,11,13.0,39
1017,51,2019-06-23,90972.0,90533.0,,N,\N,,11,11,0,21,11,13.0,39
1018,51,2019-06-30,64615.0,64056.0,64166.0,N,\N,,11,8,0,21,11,19.0,39
1019,51,2019-07-14,86558.0,86546.0,,N,4933992,,1,9,0,21,11,21.0,39
1020,51,2019-07-28,73066.0,72519.0,72538.0,N,6313489,,1,8,0,21,11,25.0,39
1021,51,2019-08-04,76506.0,76518.0,76041.0,N,\N,,11,9,0,21,11,25.0,39
1022,51,2019-09-01,105842.0,104140.0,104557.0,N,\N,,11,8,0,21,11,31.0,39
1023,51,2019-09-08,80634.0,80515.0,,N,\N,,11,9,0,21,11,31.0,39
1024,51,2019-09-22,99454.0,98858.0,,N,\N,,4,12,0,21,11,31.0,39
1025,51,2019-09-29,94840.0,,,N,5687902,,1,13,0,21,11,31.0,39
1026,51,2019-10-13,89636.0,89358.0,,N,\N,,11,14,0,21,11,31.0,39
1027,51,2019-10-27,77225.0,76967.0,,N,\N,,25,14,0,21,11,31.0,40
1028,51,2019-11-03,94369.0,,,N,\N,,11,14,0,21,11,31.0,40
1029,51,2019-11-17,69276.0,68858.0,68984.0,N,5604130,,1,14,0,21,11,31.0,40
1030,51,2019-12-01,98383.0,,,N,\N,,11,12,0,21,11,43.0,40
1031,51,2020-07-05,65224.0,,,N,\N,,36,12,0,21,12,43.0,40
1032,51,2020-07-12,81140.0,,,N,\N,,11,14,0,21,12,0.0,40
1033,51,2020-07-19,76614.0,,,N,\N,,11,17,0,21,12,0.0,40
1034,51,2020-08-02,87366.0,,,N,\N,,11,17,0,21,12,0.0,40
1035,51,2020-08-09,88493.0,,,N,\N,,11,18,0,21,12,0.0,40
1036,51,2020-08-16,77797.0,77386.0,,N,\N,,11,18,0,21,12,0.0,40
1037,51,2020-08-30,103743.0,,,N,5120265,,1,18,0,21,12,0.0,40
1038,51,2020-09-06,81010.0,80926.0,,N,6462368,,1,18,0,21,12,0.0,40
1039,51,2020-09-13,77059.0,76854.0,,N,8404830,,1,19,0,21,12,0.0,40
1040,51,2020-09-27,95267.0,,,N,\N,,11,16,0,21,12,2.0,40
1041,51,2020-10-11,87817.0,,,N,5791117,,1,16,0,21,12,2.0,40
1042,51,2020-10-25,78201.0,,,N,\N,,11,17,0,21,12,2.0,41
1043,51,2020-11-01,75953.0,,,N,5334654,,1,17,0,21,12,2.0,41
1044,51,2020-11-15,121249.0,113793.0,112745.0,N,\N,,11,16,0,21,12,4.0,41
1045,51,2020-11-29,89810.0,,,N,\N,,11,16,0,21,12,4.0,41
1046,51,2020-12-06,54963.0,,,N,5501267,,1,16,0,21,12,4.0,41
1047,51,2020-12-13,97555.0,,,N,\N,,11,16,0,21,12,4.0,41
1051,51,2021-11-21,83156.0,,,N,\N,,11,16,0,21,13,4.0,42
1052,51,2021-03-28,91547.0,91238.0,,N,5612761,,1,16,0,21,13,10.0,41
1053,51,2021-04-18,75974.0,,,N,7449371,,1,11,0,21,13,0.0,41
1054,51,2021-05-02,79748.0,79812.0,,N,\N,,130,14,0,21,13,0.0,41
1055,51,2021-05-09,78917.0,,,N,\N,,11,14,0,21,13,0.0,41
1056,51,2021-05-23,71899.0,71642.0,,N,\N,,11,14,0,21,13,0.0,41
1057,51,2021-06-06,102923.0,102587.0,,N,8025986,,1,16,0,21,13,0.0,41
1058,51,2021-06-27,65429.0,,,N,\N,,11,15,0,21,13,1.0,41
1059,51,2021-06-20,93354.0,,,N,\N,,11,15,0,21,13,1.0,41
1060,51,2021-07-04,65009.0,,,N,\N,,11,15,0,21,13,1.0,41
1061,51,2021-07-18,88062.0,,,Y,\N,1.0,11,15,0,21,13,1.0,41
1062,51,2021-08-01,77553.0,77564.0,,N,\N,,11,15,0,21,13,1.0,41
1063,51,2021-08-29,124452.0,,,N,243125,,1,17,0,21,13,2.0,41
1066,51,2021-09-26,109586.0,,,N,5529956,,1,17,0,21,13,2.0,41
1067,51,2021-10-10,87525.0,,,N,\N,,11,17,0,21,13,6.0,41
1069,51,2021-10-24,96311.0,,,N,\N,,11,17,0,21,13,6.0,42
1070,51,2021-11-07,77606.0,77958.0,,N,\N,,11,17,0,21,13,6.0,42
1071,51,2021-11-14,69598.0,69503.0,,Y,\N,1.0,11,16,0,21,13,10.0,42
1072,51,2021-12-05,88856.0,88885.0,,N,\N,,11,16,0,21,13,10.0,42
1073,51,2021-12-12,84779.0,,,N,\N,,23,16,0,21,13,10.0,42
1010,3,2019-03-17,86067.0,,,N,\N,,13,8,0,1,11,136.0,34
1011,3,2019-03-31,91799.0,,,N,\N,,12,17,0,1,11,0.0,34
1012,3,2019-04-14,95281.0,,,N,\N,,12,17,0,1,11,0.0,34
1013,3,2019-04-28,105455.0,,,N,\N,,12,20,0,1,11,0.0,34
1014,3,2019-05-12,80254.0,,,N,\N,,11,20,0,1,11,0.0,34
1015,3,2019-05-26,73751.0,,,N,\N,,11,20,0,1,11,0.0,34
1016,3,2019-06-09,74393.0,,,N,\N,,13,20,0,1,11,0.0,34
1017,3,2019-06-23,93205.0,,,N,\N,,12,20,0,1,11,0.0,34
1018,3,2019-06-30,66206.0,,,N,\N,,13,20,0,1,11,0.0,34
1019,3,2019-07-14,88257.0,,,N,\N,,11,20,0,1,11,0.0,34
1020,3,2019-07-28,74839.0,,,N,6296262,,1,20,0,1,11,0.0,34
1021,3,2019-08-04,78324.0,,,N,\N,,13,19,0,1,11,1.0,34
1022,3,2019-09-01,,,,N,\N,,11,19,0,1,11,1.0,34
1023,3,2019-09-08,82356.0,,,N,\N,,12,19,0,1,11,1.0,34
1024,3,2019-09-22,101186.0,,,N,7160691,,1,19,0,1,11,1.0,34
1025,3,2019-09-29,96474.0,,,N,\N,,23,19,0,1,11,1.0,34
1026,3,2019-10-13,,,,N,\N,,12,19,0,1,11,1.0,34
1027,3,2019-10-27,80179.0,,,N,\N,,12,19,0,1,11,1.0,34
1028,3,2019-11-03,95889.0,,,N,\N,,44,19,0,1,11,1.0,34
1029,3,2019-11-17,70614.0,,,N,\N,,11,19,0,1,11,1.0,34
1030,3,2019-12-01,99236.0,,,N,\N,,12,19,0,1,11,1.0,34
1064,51,2021-09-05,71301.0,,,N,\N,,12,19,0,1,13,1.0,36
1065,51,2021-09-12,82530.0,,,Y,4944134,1.0,1,21,0,1,13,0.0,36
948,3,2016-03-20,85918.0,85644.0,85458.0,N,6554544,,1,6,0,11,8,121.0,34
949,3,2016-04-03,92045.0,91374.0,91155.0,N,\N,,11,5,0,11,8,10.0,34
950,3,2016-04-17,98016.0,97347.0,,N,6009402,,1,7,0,11,8,14.0,34
951,3,2016-05-01,97753.0,97230.0,97016.0,N,5636424,,1,6,0,11,8,22.0,35
952,3,2016-05-15,84941.0,,,N,6180724,,1,6,0,11,8,32.0,35
953,3,2016-05-29,75710.0,75385.0,,N,\N,,11,7,0,11,8,36.0,35
954,3,2016-06-12,74815.0,73864.0,73769.0,N,\N,,31,7,0,11,8,37.0,35
955,3,2016-06-19,105494.0,104696.0,104483.0,N,5657741,,1,8,0,11,8,37.0,35
956,3,2016-07-03,67419.0,67145.0,71977.0,N,\N,,23,9,0,11,8,38.0,35
957,3,2016-07-10,92146.0,92002.0,,N,\N,,11,9,0,11,8,38.0,35
958,3,2016-07-24,103999.0,,,N,\N,,12,9,0,11,8,38.0,35
959,3,2016-07-31,76503.0,75699.0,75615.0,N,\N,,22,9,0,11,8,38.0,35
960,3,2016-08-28,107738.0,107667.0,108263.0,N,6356931,,1,9,0,11,8,38.0,35
961,3,2016-09-04,83489.0,82967.0,,N,4713706,,1,10,0,11,8,39.0,35
962,3,2016-09-18,106056.0,104991.0,,N,\N,,11,10,0,11,8,41.0,35
963,3,2016-10-02,95267.0,94422.0,94671.0,N,\N,,11,10,0,11,8,41.0,35
964,3,2016-10-09,92562.0,92380.0,,N,5301096,,1,11,0,11,8,41.0,35
965,3,2016-10-23,97402.0,97214.0,97269.0,N,\N,,11,10,0,11,8,43.0,35
966,3,2016-10-30,80423.0,80151.0,80032.0,N,6107608,,1,11,0,11,8,49.0,35
967,3,2016-11-13,72432.0,72521.0,,N,\N,,4,11,0,11,8,51.0,35
968,3,2016-11-27,101157.0,100858.0,101213.0,N,5943449,,1,11,0,11,8,51.0,35
969,3,2017-03-26,85099.0,84597.0,84443.0,N,5135058,,1,11,0,11,9,53.0,35
970,3,2017-04-09,94205.0,93759.0,93507.0,N,\N,,11,6,0,11,9,8.0,35
971,3,2017-04-16,91373.0,90677.0,90074.0,N,5687700,,1,8,0,11,9,8.0,35
972,3,2017-04-30,95828.0,95049.0,95110.0,N,\N,,11,7,0,11,9,16.0,36
973,3,2017-05-14,82138.0,81222.0,81232.0,N,\N,,12,8,0,11,9,18.0,36
974,3,2017-05-28,73796.0,80529.0,,N,6303785,,1,9,0,11,9,18.0,36
975,3,2017-06-11,73435.0,73012.0,72858.0,N,\N,,4,9,0,11,9,20.0,36
976,3,2017-06-25,103165.0,102735.0,102798.0,N,\N,,22,10,0,11,9,20.0,36
977,3,2017-07-09,66534.0,,,N,\N,,11,10,0,11,9,20.0,36
978,3,2017-07-16,101874.0,91482.0,,N,\N,,11,10,0,11,9,22.0,36
980,3,2017-08-27,105823.0,,,N,5119469,,1,11,0,11,9,23.0,36
